"Event Receive Time","Reporting IP","Event Type","Raw Event Log"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042264914 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=4000 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870236 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/4000"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042263432 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=31189 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870234 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/31189"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042282001 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=11487 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870237 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/11487"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:02 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763042286214 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2223 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870240 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2223"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672210728 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19683 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870248 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19683"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672211294 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=19140 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870249 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/19140"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:03 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:03 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426763672214132 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=28973 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870253 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/28973"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392203635 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=4000 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870222 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/4000"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392205731 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=40866 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870225 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/40866"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392201269 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2343 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870219 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2343"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392202924 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=11487 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870221 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/11487"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392205082 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=31189 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870224 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/31189"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392201964 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=47772 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870220 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/47772"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392204468 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=44160 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870223 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/44160"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:02 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426762392200211 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49207 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870218 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49207"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122210743 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49191 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870199 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49191"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122208163 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=1455 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870196 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/1455"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122211569 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49181 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870200 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49181"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122214023 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=47772 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870205 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/47772"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122212192 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=6971 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870201 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/6971"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122203444 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=44334 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870189 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/44334"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122207428 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=21847 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870195 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/21847"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761762198302 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=49207 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870211 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/49207"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122205015 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=44179 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870192 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/44179"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761762197394 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=2343 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870210 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/2343"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:01 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761762198916 tz=""+0200"" srcip=192.168.11.2 srcport=48956 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=40866 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870212 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/40866"" trandisp=""snat"" transip=198.18.0.200 transport=48956 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122206659 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=17237 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870194 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/17237"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
"2020-07-22 16:06:01 CEST","10.222.249.200","FortiGate-traffic-forward","<189>date=2020-07-22 time=16:06:00 devname=""FortiGate-Core"" devid=""FGVM02TM19008304"" logid=""0000000013"" type=""traffic"" subtype=""forward"" level=""notice"" vd=""root"" eventtime=1595426761122209300 tz=""+0200"" srcip=192.168.11.2 srcport=48957 srcintf=""port3"" srcintfrole=""lan"" dstip=198.18.0.114 dstport=57843 dstintf=""port5"" dstintfrole=""wan"" srccountry=""Reserved"" dstcountry=""Reserved"" sessionid=5870198 proto=17 action=""accept"" policyid=3 policytype=""policy"" poluuid=""a1cdcc14-f7e0-51e9-2c1c-0be23092896e"" policyname=""Lab -> Internet"" service=""udp/57843"" trandisp=""snat"" transip=198.18.0.200 transport=48957 appcat=""unknown"" applist=""default"" duration=180 sentbyte=28 rcvdbyte=0 sentpkt=1 rcvdpkt=0 mastersrcmac=""52:54:00:4e:6e:7c"" srcmac=""52:54:00:4e:6e:7c"" srcserver=0"
